instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,route_gap,iterations,time,time_limit,seed,feasible,benchmark_feasible,mode,status,error,wall_time
XML100_3115_25,XML,cvrplib/XML/XML100_3115_25.vrp,101,,,13994.0,,5,,0,0.0043591949997789925,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08129151699995418
XML100_3116_02,XML,cvrplib/XML/XML100_3116_02.vrp,101,,,11878.0,,3,,0,0.006334937999781687,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07459192799979064
XML100_3116_01,XML,cvrplib/XML/XML100_3116_01.vrp,101,,,11635.0,,4,,0,0.004884855999989668,0.0,0,True,True,clarke_wright_construction_only,ok,,0.078599438999845
XML100_3116_04,XML,cvrplib/XML/XML100_3116_04.vrp,101,,,13025.0,,4,,0,0.006197588999384607,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07677725799931068
XML100_3116_03,XML,cvrplib/XML/XML100_3116_03.vrp,101,,,11221.0,,3,,0,0.005825565999657556,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07807087799938017
XML100_3116_05,XML,cvrplib/XML/XML100_3116_05.vrp,101,,,10304.0,,3,,0,0.00431200099956186,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07364339400010067
XML100_3116_06,XML,cvrplib/XML/XML100_3116_06.vrp,101,,,11757.0,,3,,0,0.0062768030002189334,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08491966300061904
XML100_3116_07,XML,cvrplib/XML/XML100_3116_07.vrp,101,,,11514.0,,3,,0,0.006315022999842768,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08046529900002497
XML100_3116_08,XML,cvrplib/XML/XML100_3116_08.vrp,101,,,12779.0,,4,,0,0.006031023000105051,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07582507900042401
XML100_3116_09,XML,cvrplib/XML/XML100_3116_09.vrp,101,,,12134.0,,4,,0,0.004694798999480554,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07835961899945687
XML100_3116_10,XML,cvrplib/XML/XML100_3116_10.vrp,101,,,10044.0,,3,,0,0.006539300999975239,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08104844100034825
XML100_3116_11,XML,cvrplib/XML/XML100_3116_11.vrp,101,,,9823.0,,3,,0,0.006605665999813937,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07758268299949123
XML100_3116_12,XML,cvrplib/XML/XML100_3116_12.vrp,101,,,12800.0,,4,,0,0.004350958000031824,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07918512899959751
XML100_3116_13,XML,cvrplib/XML/XML100_3116_13.vrp,101,,,10940.0,,3,,0,0.004790338999555388,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07758048600044276
XML100_3116_14,XML,cvrplib/XML/XML100_3116_14.vrp,101,,,10835.0,,3,,0,0.00415880200034735,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08038594400022703
XML100_3116_15,XML,cvrplib/XML/XML100_3116_15.vrp,101,,,10777.0,,3,,0,0.004478939999899012,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07453195300058724
XML100_3116_16,XML,cvrplib/XML/XML100_3116_16.vrp,101,,,11488.0,,3,,0,0.004270798000106879,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07866066500082525
XML100_3116_17,XML,cvrplib/XML/XML100_3116_17.vrp,101,,,11273.0,,3,,0,0.005859333999978844,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07964689599975827
XML100_3116_18,XML,cvrplib/XML/XML100_3116_18.vrp,101,,,10056.0,,3,,0,0.004149386999415583,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0784666859999561
XML100_3116_19,XML,cvrplib/XML/XML100_3116_19.vrp,101,,,11515.0,,3,,0,0.006768992000615981,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08059740099997725
XML100_3116_20,XML,cvrplib/XML/XML100_3116_20.vrp,101,,,12983.0,,4,,0,0.005650486000376986,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07612358100050187
XML100_3116_21,XML,cvrplib/XML/XML100_3116_21.vrp,101,,,10117.0,,3,,0,0.0046825279996483005,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07781395199981489
XML100_3116_22,XML,cvrplib/XML/XML100_3116_22.vrp,101,,,10330.0,,3,,0,0.006526121000206331,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08085134700013441
XML100_3116_23,XML,cvrplib/XML/XML100_3116_23.vrp,101,,,11018.0,,3,,0,0.006323646000055305,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07349795699974493
XML100_3116_24,XML,cvrplib/XML/XML100_3116_24.vrp,101,,,10379.0,,3,,0,0.005067230000349809,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07688616599989473
XML100_3116_25,XML,cvrplib/XML/XML100_3116_25.vrp,101,,,10008.0,,3,,0,0.005898102999708499,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07149820900031045
XML100_3116_26,XML,cvrplib/XML/XML100_3116_26.vrp,101,,,9929.0,,3,,0,0.005166183000255842,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07650974499938457
XML100_3121_01,XML,cvrplib/XML/XML100_3121_01.vrp,101,,,55551.0,,32,,0,0.00612267900032748,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07323206100045354
XML100_3121_02,XML,cvrplib/XML/XML100_3121_02.vrp,101,,,39537.0,,22,,0,0.005899431000216282,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07683723299942358
XML100_3121_03,XML,cvrplib/XML/XML100_3121_03.vrp,101,,,42729.0,,24,,0,0.004333939999924041,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08079256699966209
XML100_3121_04,XML,cvrplib/XML/XML100_3121_04.vrp,101,,,41898.0,,25,,0,0.0056270579998454195,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07944416400005139
XML100_3121_05,XML,cvrplib/XML/XML100_3121_05.vrp,101,,,36645.0,,21,,0,0.007125330000235408,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0819252460005373
XML100_3121_06,XML,cvrplib/XML/XML100_3121_06.vrp,101,,,41742.0,,25,,0,0.006062661000214575,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0788935999999012
XML100_3121_07,XML,cvrplib/XML/XML100_3121_07.vrp,101,,,38658.0,,21,,0,0.004323879999901692,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0731691029996
XML100_3121_08,XML,cvrplib/XML/XML100_3121_08.vrp,101,,,41087.0,,23,,0,0.0051920810001320206,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07700157500039495
XML100_3121_09,XML,cvrplib/XML/XML100_3121_09.vrp,101,,,45208.0,,28,,0,0.004247090999342618,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07669962500040128
XML100_3121_10,XML,cvrplib/XML/XML100_3121_10.vrp,101,,,51241.0,,30,,0,0.005565312000726408,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07562788299946988
XML100_3121_11,XML,cvrplib/XML/XML100_3121_11.vrp,101,,,38719.0,,24,,0,0.006827758000326867,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07453211699976237
XML100_3121_12,XML,cvrplib/XML/XML100_3121_12.vrp,101,,,40930.0,,22,,0,0.006519014999867068,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07793087200025184
XML100_3121_13,XML,cvrplib/XML/XML100_3121_13.vrp,101,,,58548.0,,34,,0,0.005858899000486417,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08507384299991827
XML100_3121_14,XML,cvrplib/XML/XML100_3121_14.vrp,101,,,48266.0,,29,,0,0.005775483000434178,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07720350499948836
XML100_3121_15,XML,cvrplib/XML/XML100_3121_15.vrp,101,,,48358.0,,26,,0,0.004502888000388339,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07741690199964069
XML100_3121_16,XML,cvrplib/XML/XML100_3121_16.vrp,101,,,51072.0,,29,,0,0.005011539999941306,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07775244900039979
XML100_3121_17,XML,cvrplib/XML/XML100_3121_17.vrp,101,,,51791.0,,31,,0,0.007346572000642482,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0819669550000981
XML100_3121_18,XML,cvrplib/XML/XML100_3121_18.vrp,101,,,59102.0,,36,,0,0.005023639999308216,0.0,0,True,True,clarke_wright_construction_only,ok,,0.075629719999597
XML100_3121_20,XML,cvrplib/XML/XML100_3121_20.vrp,101,,,46976.0,,28,,0,0.004695945999628748,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0729621499995119
XML100_3121_19,XML,cvrplib/XML/XML100_3121_19.vrp,101,,,57080.0,,31,,0,0.006083196999497886,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08211616200060234
XML100_3121_21,XML,cvrplib/XML/XML100_3121_21.vrp,101,,,36235.0,,22,,0,0.005673184000443143,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08023428999968019
XML100_3121_22,XML,cvrplib/XML/XML100_3121_22.vrp,101,,,53518.0,,33,,0,0.005493898000167974,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0774334750003618
XML100_3121_24,XML,cvrplib/XML/XML100_3121_24.vrp,101,,,40252.0,,25,,0,0.006915318000210391,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07251436699971237
XML100_3121_23,XML,cvrplib/XML/XML100_3121_23.vrp,101,,,53480.0,,29,,0,0.0057270279994554585,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0798920259994702
XML100_3121_25,XML,cvrplib/XML/XML100_3121_25.vrp,101,,,47581.0,,30,,0,0.005538370000067516,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08681993699974555
XML100_3121_26,XML,cvrplib/XML/XML100_3121_26.vrp,101,,,43746.0,,27,,0,0.004241493999870727,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07822320300056163
XML100_3122_01,XML,cvrplib/XML/XML100_3122_01.vrp,101,,,32289.0,,19,,0,0.004520968999713659,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07862585600014427
XML100_3122_02,XML,cvrplib/XML/XML100_3122_02.vrp,101,,,30232.0,,18,,0,0.0052389170004971675,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07458976899943082
XML100_3122_03,XML,cvrplib/XML/XML100_3122_03.vrp,101,,,33444.0,,19,,0,0.005085875000077067,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07955336499981058
XML100_3122_04,XML,cvrplib/XML/XML100_3122_04.vrp,101,,,28479.0,,16,,0,0.005137991000083275,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0717197740004849
XML100_3122_06,XML,cvrplib/XML/XML100_3122_06.vrp,101,,,31847.0,,18,,0,0.005407286999798089,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07213699200019619
XML100_3122_05,XML,cvrplib/XML/XML100_3122_05.vrp,101,,,26852.0,,14,,0,0.004808559000593959,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07469924800079752
XML100_3122_07,XML,cvrplib/XML/XML100_3122_07.vrp,101,,,25760.0,,13,,0,0.004258527999809303,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07510974600063491
XML100_3122_08,XML,cvrplib/XML/XML100_3122_08.vrp,101,,,29017.0,,16,,0,0.00470082799984084,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08501910100039822
XML100_3122_09,XML,cvrplib/XML/XML100_3122_09.vrp,101,,,32162.0,,17,,0,0.004217714999867894,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06831447900003695
XML100_3122_10,XML,cvrplib/XML/XML100_3122_10.vrp,101,,,31859.0,,16,,0,0.00423975400008203,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07269403600002988
XML100_3122_11,XML,cvrplib/XML/XML100_3122_11.vrp,101,,,29112.0,,16,,0,0.006273493000662711,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07583257500027685
XML100_3122_12,XML,cvrplib/XML/XML100_3122_12.vrp,101,,,26375.0,,13,,0,0.005899251999835542,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07720506899931934
XML100_3122_13,XML,cvrplib/XML/XML100_3122_13.vrp,101,,,33855.0,,20,,0,0.006575157000042964,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08089935799944215
XML100_3122_14,XML,cvrplib/XML/XML100_3122_14.vrp,101,,,25529.0,,14,,0,0.005196486000386358,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07499083899983816
XML100_3122_15,XML,cvrplib/XML/XML100_3122_15.vrp,101,,,30804.0,,17,,0,0.004285155000616214,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07095449799999187
XML100_3122_16,XML,cvrplib/XML/XML100_3122_16.vrp,101,,,25217.0,,14,,0,0.004189727999801107,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0779192290001447
XML100_3122_17,XML,cvrplib/XML/XML100_3122_17.vrp,101,,,28417.0,,16,,0,0.005785479000223859,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07310494099965581
XML100_3122_18,XML,cvrplib/XML/XML100_3122_18.vrp,101,,,25770.0,,14,,0,0.004356956999799877,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07394720000047528
XML100_3122_19,XML,cvrplib/XML/XML100_3122_19.vrp,101,,,26907.0,,15,,0,0.004170046999206534,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07252984000024298
XML100_3122_20,XML,cvrplib/XML/XML100_3122_20.vrp,101,,,36513.0,,20,,0,0.006098062999626563,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06921868800054654
XML100_3122_21,XML,cvrplib/XML/XML100_3122_21.vrp,101,,,26862.0,,14,,0,0.005683289999979024,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07161880100011331
XML100_3122_22,XML,cvrplib/XML/XML100_3122_22.vrp,101,,,24072.0,,13,,0,0.00515782499951456,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07403446199987229
XML100_3122_23,XML,cvrplib/XML/XML100_3122_23.vrp,101,,,31370.0,,17,,0,0.006849831000181439,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0781361420004032
XML100_3122_24,XML,cvrplib/XML/XML100_3122_24.vrp,101,,,30416.0,,17,,0,0.004899337000097148,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07486557900028856
XML100_3122_25,XML,cvrplib/XML/XML100_3122_25.vrp,101,,,23243.0,,14,,0,0.004713471999821195,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07072988099935174
XML100_3122_26,XML,cvrplib/XML/XML100_3122_26.vrp,101,,,24502.0,,13,,0,0.0048405819998151856,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07764036999924429
XML100_3123_01,XML,cvrplib/XML/XML100_3123_01.vrp,101,,,22034.0,,11,,0,0.004975465000825352,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07762758599983499
XML100_3123_02,XML,cvrplib/XML/XML100_3123_02.vrp,101,,,21348.0,,10,,0,0.00427932000002329,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07114850499965542
XML100_3123_03,XML,cvrplib/XML/XML100_3123_03.vrp,101,,,23321.0,,12,,0,0.0044268940000620205,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07945476100030646
XML100_3123_04,XML,cvrplib/XML/XML100_3123_04.vrp,101,,,22517.0,,12,,0,0.0055276379998758784,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07887555399975099
XML100_3123_05,XML,cvrplib/XML/XML100_3123_05.vrp,101,,,17948.0,,9,,0,0.005995510000502691,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0783020229991962
XML100_3123_06,XML,cvrplib/XML/XML100_3123_06.vrp,101,,,18483.0,,9,,0,0.004473413000596338,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07708182300029875
XML100_3123_07,XML,cvrplib/XML/XML100_3123_07.vrp,101,,,20062.0,,11,,0,0.004402151000249432,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07833434999974997
XML100_3123_08,XML,cvrplib/XML/XML100_3123_08.vrp,101,,,19231.0,,9,,0,0.004314300000260118,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0769004390003829
XML100_3123_09,XML,cvrplib/XML/XML100_3123_09.vrp,101,,,24572.0,,12,,0,0.004530156999862811,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07354297600068094
XML100_3123_10,XML,cvrplib/XML/XML100_3123_10.vrp,101,,,20983.0,,10,,0,0.006925364000380796,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08150978599951486
XML100_3123_11,XML,cvrplib/XML/XML100_3123_11.vrp,101,,,18399.0,,9,,0,0.004271292000339599,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07605643799979589
XML100_3123_12,XML,cvrplib/XML/XML100_3123_12.vrp,101,,,19850.0,,10,,0,0.005512462999831769,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08069172599971353
XML100_3123_13,XML,cvrplib/XML/XML100_3123_13.vrp,101,,,24525.0,,13,,0,0.004519021999840334,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07438447799995629
XML100_3123_14,XML,cvrplib/XML/XML100_3123_14.vrp,101,,,24739.0,,12,,0,0.006200961999638821,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07877878099952795
XML100_3123_15,XML,cvrplib/XML/XML100_3123_15.vrp,101,,,22206.0,,11,,0,0.006267138000112027,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07817690100000618
XML100_3123_16,XML,cvrplib/XML/XML100_3123_16.vrp,101,,,25667.0,,13,,0,0.005003713000405696,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07663287699961074
XML100_3123_17,XML,cvrplib/XML/XML100_3123_17.vrp,101,,,21074.0,,10,,0,0.005252865999864298,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08206047699968622
XML100_3123_18,XML,cvrplib/XML/XML100_3123_18.vrp,101,,,18439.0,,9,,0,0.006235677999939071,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07346233200041752
XML100_3123_19,XML,cvrplib/XML/XML100_3123_19.vrp,101,,,19940.0,,9,,0,0.006809509000049729,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07760257100017043
XML100_3123_20,XML,cvrplib/XML/XML100_3123_20.vrp,101,,,19096.0,,9,,0,0.0062677070000063395,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0766793160000816
XML100_3123_21,XML,cvrplib/XML/XML100_3123_21.vrp,101,,,20730.0,,10,,0,0.0068554879999283,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07700340200062783
XML100_3123_22,XML,cvrplib/XML/XML100_3123_22.vrp,101,,,21499.0,,11,,0,0.004331111999817949,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07113941100033117
XML100_3123_24,XML,cvrplib/XML/XML100_3123_24.vrp,101,,,21665.0,,10,,0,0.00556737900024018,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07638592799958133
XML100_3123_23,XML,cvrplib/XML/XML100_3123_23.vrp,101,,,23432.0,,12,,0,0.004769315999510582,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08022303300003841
XML100_3123_25,XML,cvrplib/XML/XML100_3123_25.vrp,101,,,23316.0,,11,,0,0.006040124000719516,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07198831700043229
XML100_3123_26,XML,cvrplib/XML/XML100_3123_26.vrp,101,,,24413.0,,12,,0,0.005223125999691547,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07592000200020266
XML100_3124_01,XML,cvrplib/XML/XML100_3124_01.vrp,101,,,15650.0,,7,,0,0.004363940000075672,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07637828699989768
XML100_3124_02,XML,cvrplib/XML/XML100_3124_02.vrp,101,,,17358.0,,8,,0,0.006457186000261572,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0748912939998263
XML100_3124_03,XML,cvrplib/XML/XML100_3124_03.vrp,101,,,16468.0,,7,,0,0.004843604000598134,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08031754499916133
XML100_3124_04,XML,cvrplib/XML/XML100_3124_04.vrp,101,,,16356.0,,7,,0,0.005915890999858675,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08242582100047002
XML100_3124_05,XML,cvrplib/XML/XML100_3124_05.vrp,101,,,17279.0,,8,,0,0.006337901999359019,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08394028800012165
XML100_3124_06,XML,cvrplib/XML/XML100_3124_06.vrp,101,,,18000.0,,8,,0,0.004462906999833649,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07734055800028727
XML100_3124_07,XML,cvrplib/XML/XML100_3124_07.vrp,101,,,16039.0,,7,,0,0.006083923000005598,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08266448300037155
XML100_3124_08,XML,cvrplib/XML/XML100_3124_08.vrp,101,,,17493.0,,8,,0,0.004339215000072727,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08383877799951733
XML100_3124_09,XML,cvrplib/XML/XML100_3124_09.vrp,101,,,17434.0,,8,,0,0.006409963000805874,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07867899899974873
XML100_3124_10,XML,cvrplib/XML/XML100_3124_10.vrp,101,,,17382.0,,8,,0,0.0060291029994914425,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08002798200050165
XML100_3124_11,XML,cvrplib/XML/XML100_3124_11.vrp,101,,,16061.0,,7,,0,0.005934322999564756,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07930271399982303
XML100_3124_12,XML,cvrplib/XML/XML100_3124_12.vrp,101,,,17320.0,,8,,0,0.006139966000773711,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08426527900064684
XML100_3124_13,XML,cvrplib/XML/XML100_3124_13.vrp,101,,,17852.0,,8,,0,0.004543916000329773,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0744711979996282
XML100_3124_14,XML,cvrplib/XML/XML100_3124_14.vrp,101,,,16874.0,,7,,0,0.006940954999663518,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08030161399983626
XML100_3124_15,XML,cvrplib/XML/XML100_3124_15.vrp,101,,,15658.0,,7,,0,0.0043771270002253004,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08099230799962243
XML100_3124_16,XML,cvrplib/XML/XML100_3124_16.vrp,101,,,17231.0,,8,,0,0.005505856000127096,0.0,0,True,True,clarke_wright_construction_only,ok,,0.075553406999461
XML100_3124_17,XML,cvrplib/XML/XML100_3124_17.vrp,101,,,16171.0,,7,,0,0.0043744859995058505,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07505244300045888
XML100_3124_18,XML,cvrplib/XML/XML100_3124_18.vrp,101,,,17475.0,,8,,0,0.007083973000590049,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08229948100051843
XML100_3124_19,XML,cvrplib/XML/XML100_3124_19.vrp,101,,,17178.0,,8,,0,0.006796872000450094,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07890278400009265
XML100_3124_20,XML,cvrplib/XML/XML100_3124_20.vrp,101,,,17629.0,,8,,0,0.0055437050004911725,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07713164699998742
XML100_3124_21,XML,cvrplib/XML/XML100_3124_21.vrp,101,,,17277.0,,8,,0,0.005813964000481064,0.0,0,True,True,clarke_wright_construction_only,ok,,0.08011442299994087
XML100_3124_22,XML,cvrplib/XML/XML100_3124_22.vrp,101,,,19430.0,,9,,0,0.004611831000147504,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07786344099986309
XML100_3124_24,XML,cvrplib/XML/XML100_3124_24.vrp,101,,,17593.0,,8,,0,0.005676327999935893,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07628609199946368
