instance,subset,dimension,runs,bks,bks_routes,route_gap,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
XML100_1242_21,XML,101,1,,,,15510.0,,,,0.0,15510.0,0.0,0.005117542999869329,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_22,XML,101,1,,,,25008.0,,,,0.0,25008.0,0.0,0.004313130000809906,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_23,XML,101,1,,,,20063.0,,,,0.0,20063.0,0.0,0.004532129999461176,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_24,XML,101,1,,,,16080.0,,,,0.0,16080.0,0.0,0.006265398999858007,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_25,XML,101,1,,,,28037.0,,,,0.0,28037.0,0.0,0.004996798000320268,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_26,XML,101,1,,,,12382.0,,,,0.0,12382.0,0.0,0.0045788119996359455,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1242_27,XML,101,1,,,,15672.0,,,,0.0,15672.0,0.0,0.006052957000065362,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_01,XML,101,1,,,,16643.0,,,,0.0,16643.0,0.0,0.006350474000100803,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_02,XML,101,1,,,,16389.0,,,,0.0,16389.0,0.0,0.008183336000001873,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_03,XML,101,1,,,,11300.0,,,,0.0,11300.0,0.0,0.005963024000266159,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_04,XML,101,1,,,,14994.0,,,,0.0,14994.0,0.0,0.005920180000430264,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_05,XML,101,1,,,,11953.0,,,,0.0,11953.0,0.0,0.00591226699998515,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_06,XML,101,1,,,,10819.0,,,,0.0,10819.0,0.0,0.00525604700033,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_07,XML,101,1,,,,13867.0,,,,0.0,13867.0,0.0,0.005498266999893531,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_08,XML,101,1,,,,12261.0,,,,0.0,12261.0,0.0,0.0050428320000719395,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_09,XML,101,1,,,,19882.0,,,,0.0,19882.0,0.0,0.004470767000384512,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_10,XML,101,1,,,,12366.0,,,,0.0,12366.0,0.0,0.004364993000308459,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_11,XML,101,1,,,,13806.0,,,,0.0,13806.0,0.0,0.004277850999642396,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_12,XML,101,1,,,,15447.0,,,,0.0,15447.0,0.0,0.006153160000394564,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_13,XML,101,1,,,,15339.0,,,,0.0,15339.0,0.0,0.005744883999796002,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_14,XML,101,1,,,,18753.0,,,,0.0,18753.0,0.0,0.005191847000787675,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_15,XML,101,1,,,,14912.0,,,,0.0,14912.0,0.0,0.005070004999652156,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_16,XML,101,1,,,,19257.0,,,,0.0,19257.0,0.0,0.00516953399983322,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_17,XML,101,1,,,,9142.0,,,,0.0,9142.0,0.0,0.004903537000245706,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_18,XML,101,1,,,,11320.0,,,,0.0,11320.0,0.0,0.004927175000375428,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_19,XML,101,1,,,,8664.0,,,,0.0,8664.0,0.0,0.005560628999774053,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_20,XML,101,1,,,,19392.0,,,,0.0,19392.0,0.0,0.0051352410000617965,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_21,XML,101,1,,,,13161.0,,,,0.0,13161.0,0.0,0.0048043729993878515,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_22,XML,101,1,,,,17883.0,,,,0.0,17883.0,0.0,0.007174248999945121,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_23,XML,101,1,,,,11685.0,,,,0.0,11685.0,0.0,0.004431143999681808,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_24,XML,101,1,,,,16387.0,,,,0.0,16387.0,0.0,0.006428690000575443,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_25,XML,101,1,,,,15122.0,,,,0.0,15122.0,0.0,0.0043551810003918945,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_26,XML,101,1,,,,17114.0,,,,0.0,17114.0,0.0,0.004380071999548818,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1243_27,XML,101,1,,,,16470.0,,,,0.0,16470.0,0.0,0.004826321000109601,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_01,XML,101,1,,,,15156.0,,,,0.0,15156.0,0.0,0.005075797999779752,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_02,XML,101,1,,,,11219.0,,,,0.0,11219.0,0.0,0.004924244999529037,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_03,XML,101,1,,,,18170.0,,,,0.0,18170.0,0.0,0.004427091000252403,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_04,XML,101,1,,,,9585.0,,,,0.0,9585.0,0.0,0.005537066000215418,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_05,XML,101,1,,,,12219.0,,,,0.0,12219.0,0.0,0.005433663000076194,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_06,XML,101,1,,,,12501.0,,,,0.0,12501.0,0.0,0.004654962999666168,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_07,XML,101,1,,,,13344.0,,,,0.0,13344.0,0.0,0.005063249000158976,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_08,XML,101,1,,,,13730.0,,,,0.0,13730.0,0.0,0.004601814999659837,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_09,XML,101,1,,,,9792.0,,,,0.0,9792.0,0.0,0.00575894900066487,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_10,XML,101,1,,,,13160.0,,,,0.0,13160.0,0.0,0.006081888000153413,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_11,XML,101,1,,,,11876.0,,,,0.0,11876.0,0.0,0.004476906000490999,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_12,XML,101,1,,,,13868.0,,,,0.0,13868.0,0.0,0.00439133799955016,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_13,XML,101,1,,,,9044.0,,,,0.0,9044.0,0.0,0.0062511120004273835,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_14,XML,101,1,,,,13540.0,,,,0.0,13540.0,0.0,0.004701896000369743,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_15,XML,101,1,,,,11193.0,,,,0.0,11193.0,0.0,0.005958916999588837,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_16,XML,101,1,,,,14828.0,,,,0.0,14828.0,0.0,0.004846075000386918,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_17,XML,101,1,,,,7848.0,,,,0.0,7848.0,0.0,0.004309330999603844,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_18,XML,101,1,,,,10091.0,,,,0.0,10091.0,0.0,0.005289421000270522,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_19,XML,101,1,,,,12612.0,,,,0.0,12612.0,0.0,0.006350599999677797,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_20,XML,101,1,,,,9659.0,,,,0.0,9659.0,0.0,0.006159316000776016,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_21,XML,101,1,,,,14127.0,,,,0.0,14127.0,0.0,0.004870463999395724,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_22,XML,101,1,,,,13633.0,,,,0.0,13633.0,0.0,0.004939886000101978,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_23,XML,101,1,,,,8702.0,,,,0.0,8702.0,0.0,0.005300159000398708,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_24,XML,101,1,,,,15901.0,,,,0.0,15901.0,0.0,0.006048321999514883,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_25,XML,101,1,,,,12020.0,,,,0.0,12020.0,0.0,0.0055091639997044695,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_26,XML,101,1,,,,9324.0,,,,0.0,9324.0,0.0,0.005016023999814934,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1244_27,XML,101,1,,,,14484.0,,,,0.0,14484.0,0.0,0.00620652500037977,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_01,XML,101,1,,,,7286.0,,,,0.0,7286.0,0.0,0.004852742000366561,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_02,XML,101,1,,,,9177.0,,,,0.0,9177.0,0.0,0.004467246999411145,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_03,XML,101,1,,,,14561.0,,,,0.0,14561.0,0.0,0.004360158000054071,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_04,XML,101,1,,,,7920.0,,,,0.0,7920.0,0.0,0.007355204000305093,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_05,XML,101,1,,,,9089.0,,,,0.0,9089.0,0.0,0.004395666999698733,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_06,XML,101,1,,,,7599.0,,,,0.0,7599.0,0.0,0.0059604500002024,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_07,XML,101,1,,,,9308.0,,,,0.0,9308.0,0.0,0.006259294000301452,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_08,XML,101,1,,,,7604.0,,,,0.0,7604.0,0.0,0.004720144000202708,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_09,XML,101,1,,,,8621.0,,,,0.0,8621.0,0.0,0.00458403399989038,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_10,XML,101,1,,,,9202.0,,,,0.0,9202.0,0.0,0.005924598999627051,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_11,XML,101,1,,,,8958.0,,,,0.0,8958.0,0.0,0.00448793299983663,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_12,XML,101,1,,,,11043.0,,,,0.0,11043.0,0.0,0.005421421999926679,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_13,XML,101,1,,,,7619.0,,,,0.0,7619.0,0.0,0.004750733999571821,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_14,XML,101,1,,,,9128.0,,,,0.0,9128.0,0.0,0.0043758109995906125,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_15,XML,101,1,,,,14041.0,,,,0.0,14041.0,0.0,0.00427682699955767,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_16,XML,101,1,,,,6440.0,,,,0.0,6440.0,0.0,0.0059810490001837024,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_17,XML,101,1,,,,10040.0,,,,0.0,10040.0,0.0,0.005834049000441155,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_18,XML,101,1,,,,11912.0,,,,0.0,11912.0,0.0,0.0060112659994047135,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_19,XML,101,1,,,,8294.0,,,,0.0,8294.0,0.0,0.004896593999546894,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_20,XML,101,1,,,,7750.0,,,,0.0,7750.0,0.0,0.005006962999686948,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_21,XML,101,1,,,,8291.0,,,,0.0,8291.0,0.0,0.0073637479999888455,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_22,XML,101,1,,,,8290.0,,,,0.0,8290.0,0.0,0.006409450999854016,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_23,XML,101,1,,,,6934.0,,,,0.0,6934.0,0.0,0.005475873000250431,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_24,XML,101,1,,,,10043.0,,,,0.0,10043.0,0.0,0.004506809999838879,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_25,XML,101,1,,,,7326.0,,,,0.0,7326.0,0.0,0.005773446999228327,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_26,XML,101,1,,,,10620.0,,,,0.0,10620.0,0.0,0.004277895999621251,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1245_27,XML,101,1,,,,6458.0,,,,0.0,6458.0,0.0,0.004561023999485769,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_01,XML,101,1,,,,5775.0,,,,0.0,5775.0,0.0,0.004607673999998951,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_02,XML,101,1,,,,7667.0,,,,0.0,7667.0,0.0,0.00533864800036099,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_03,XML,101,1,,,,5377.0,,,,0.0,5377.0,0.0,0.006406677000086347,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_04,XML,101,1,,,,9425.0,,,,0.0,9425.0,0.0,0.00543020900022384,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_05,XML,101,1,,,,7276.0,,,,0.0,7276.0,0.0,0.006323057999907178,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_06,XML,101,1,,,,5344.0,,,,0.0,5344.0,0.0,0.004389198999888322,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_07,XML,101,1,,,,7824.0,,,,0.0,7824.0,0.0,0.005871119999937946,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_08,XML,101,1,,,,7497.0,,,,0.0,7497.0,0.0,0.0059201530002610525,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_09,XML,101,1,,,,7738.0,,,,0.0,7738.0,0.0,0.004357488000096055,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_10,XML,101,1,,,,6525.0,,,,0.0,6525.0,0.0,0.005133747000400035,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_11,XML,101,1,,,,6897.0,,,,0.0,6897.0,0.0,0.005820221999783826,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_12,XML,101,1,,,,5648.0,,,,0.0,5648.0,0.0,0.005662006999955338,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_13,XML,101,1,,,,6148.0,,,,0.0,6148.0,0.0,0.00489869600005477,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_14,XML,101,1,,,,6603.0,,,,0.0,6603.0,0.0,0.005742397000176425,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_15,XML,101,1,,,,6962.0,,,,0.0,6962.0,0.0,0.006101885000134644,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_16,XML,101,1,,,,5684.0,,,,0.0,5684.0,0.0,0.005779817000075127,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_17,XML,101,1,,,,7772.0,,,,0.0,7772.0,0.0,0.004531706999841845,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_18,XML,101,1,,,,7997.0,,,,0.0,7997.0,0.0,0.005751459999373765,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_19,XML,101,1,,,,6067.0,,,,0.0,6067.0,0.0,0.0043298099999447,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_20,XML,101,1,,,,7302.0,,,,0.0,7302.0,0.0,0.00541930399958801,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_21,XML,101,1,,,,8629.0,,,,0.0,8629.0,0.0,0.00444030600010592,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_22,XML,101,1,,,,6873.0,,,,0.0,6873.0,0.0,0.005478316999870003,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_23,XML,101,1,,,,9099.0,,,,0.0,9099.0,0.0,0.004575227999339404,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_24,XML,101,1,,,,7955.0,,,,0.0,7955.0,0.0,0.0043499109997355845,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_25,XML,101,1,,,,5925.0,,,,0.0,5925.0,0.0,0.0061339579997365945,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_26,XML,101,1,,,,6998.0,,,,0.0,6998.0,0.0,0.005732970000281057,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1246_27,XML,101,1,,,,7712.0,,,,0.0,7712.0,0.0,0.005134838000230957,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_01,XML,101,1,,,,26731.0,,,,0.0,26731.0,0.0,0.006383443999766314,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_02,XML,101,1,,,,26281.0,,,,0.0,26281.0,0.0,0.0060541180000655,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_03,XML,101,1,,,,39438.0,,,,0.0,39438.0,0.0,0.004791276000105427,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_04,XML,101,1,,,,41542.0,,,,0.0,41542.0,0.0,0.005988896999951976,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_05,XML,101,1,,,,47466.0,,,,0.0,47466.0,0.0,0.005582662999586319,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_06,XML,101,1,,,,37868.0,,,,0.0,37868.0,0.0,0.005072512999504397,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_07,XML,101,1,,,,36628.0,,,,0.0,36628.0,0.0,0.004601545999321388,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_08,XML,101,1,,,,34365.0,,,,0.0,34365.0,0.0,0.006340292999993835,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_09,XML,101,1,,,,34658.0,,,,0.0,34658.0,0.0,0.006091109999943001,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_10,XML,101,1,,,,35680.0,,,,0.0,35680.0,0.0,0.005641796000418253,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_11,XML,101,1,,,,48863.0,,,,0.0,48863.0,0.0,0.005504731999280921,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_12,XML,101,1,,,,51320.0,,,,0.0,51320.0,0.0,0.006451854999795614,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_13,XML,101,1,,,,45388.0,,,,0.0,45388.0,0.0,0.005972338999526983,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_14,XML,101,1,,,,25591.0,,,,0.0,25591.0,0.0,0.006025136000062048,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_15,XML,101,1,,,,51034.0,,,,0.0,51034.0,0.0,0.0044190889993842575,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_16,XML,101,1,,,,38657.0,,,,0.0,38657.0,0.0,0.005958529999588791,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_17,XML,101,1,,,,40982.0,,,,0.0,40982.0,0.0,0.00576047800041124,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_18,XML,101,1,,,,33708.0,,,,0.0,33708.0,0.0,0.005559336000260373,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_19,XML,101,1,,,,35772.0,,,,0.0,35772.0,0.0,0.006267682000725472,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_20,XML,101,1,,,,25740.0,,,,0.0,25740.0,0.0,0.0058313609997640015,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_21,XML,101,1,,,,31587.0,,,,0.0,31587.0,0.0,0.00431833499987988,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_22,XML,101,1,,,,27958.0,,,,0.0,27958.0,0.0,0.006002396999974735,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_23,XML,101,1,,,,27581.0,,,,0.0,27581.0,0.0,0.006258537000576325,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_24,XML,101,1,,,,27587.0,,,,0.0,27587.0,0.0,0.005084366000119189,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_25,XML,101,1,,,,29545.0,,,,0.0,29545.0,0.0,0.006082937999963178,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_26,XML,101,1,,,,29540.0,,,,0.0,29540.0,0.0,0.0048675439993530745,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1251_27,XML,101,1,,,,32021.0,,,,0.0,32021.0,0.0,0.004631791000065277,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_01,XML,101,1,,,,13571.0,,,,0.0,13571.0,0.0,0.005818374000227777,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_02,XML,101,1,,,,15446.0,,,,0.0,15446.0,0.0,0.004189377000329841,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_03,XML,101,1,,,,16139.0,,,,0.0,16139.0,0.0,0.006649664999713423,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_04,XML,101,1,,,,15759.0,,,,0.0,15759.0,0.0,0.005545225000787468,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_05,XML,101,1,,,,15929.0,,,,0.0,15929.0,0.0,0.0047381180002048495,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_06,XML,101,1,,,,16464.0,,,,0.0,16464.0,0.0,0.006066152999665064,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_07,XML,101,1,,,,24683.0,,,,0.0,24683.0,0.0,0.006297786000686756,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_08,XML,101,1,,,,13810.0,,,,0.0,13810.0,0.0,0.005763778000073216,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_09,XML,101,1,,,,16596.0,,,,0.0,16596.0,0.0,0.006136340000011842,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_10,XML,101,1,,,,22564.0,,,,0.0,22564.0,0.0,0.00423351300014474,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_11,XML,101,1,,,,12295.0,,,,0.0,12295.0,0.0,0.00475849400027073,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_12,XML,101,1,,,,15408.0,,,,0.0,15408.0,0.0,0.006152357000246411,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_13,XML,101,1,,,,16116.0,,,,0.0,16116.0,0.0,0.004796093000550172,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_14,XML,101,1,,,,28358.0,,,,0.0,28358.0,0.0,0.00882221799929539,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_15,XML,101,1,,,,29248.0,,,,0.0,29248.0,0.0,0.006570026999725087,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_16,XML,101,1,,,,25562.0,,,,0.0,25562.0,0.0,0.004541180999694916,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_17,XML,101,1,,,,14290.0,,,,0.0,14290.0,0.0,0.00615772899982403,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_18,XML,101,1,,,,14483.0,,,,0.0,14483.0,0.0,0.004234947000441025,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_19,XML,101,1,,,,11565.0,,,,0.0,11565.0,0.0,0.004055987999890931,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_20,XML,101,1,,,,24397.0,,,,0.0,24397.0,0.0,0.005881503000637167,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_21,XML,101,1,,,,16025.0,,,,0.0,16025.0,0.0,0.006410119000065606,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_22,XML,101,1,,,,21683.0,,,,0.0,21683.0,0.0,0.004890958000032697,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_23,XML,101,1,,,,16919.0,,,,0.0,16919.0,0.0,0.005618524999590591,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_24,XML,101,1,,,,19519.0,,,,0.0,19519.0,0.0,0.004375812999569462,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_25,XML,101,1,,,,30855.0,,,,0.0,30855.0,0.0,0.004749065000396513,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_26,XML,101,1,,,,18473.0,,,,0.0,18473.0,0.0,0.0052413260000321316,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1252_27,XML,101,1,,,,10634.0,,,,0.0,10634.0,0.0,0.00413463299992145,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_01,XML,101,1,,,,16678.0,,,,0.0,16678.0,0.0,0.005205305000345106,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_02,XML,101,1,,,,13749.0,,,,0.0,13749.0,0.0,0.005679875000168977,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_03,XML,101,1,,,,8240.0,,,,0.0,8240.0,0.0,0.0044730809995598975,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_04,XML,101,1,,,,11909.0,,,,0.0,11909.0,0.0,0.004437927000253694,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_05,XML,101,1,,,,10875.0,,,,0.0,10875.0,0.0,0.00485034400026052,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_06,XML,101,1,,,,17500.0,,,,0.0,17500.0,0.0,0.00446102499972767,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_07,XML,101,1,,,,14344.0,,,,0.0,14344.0,0.0,0.006304115000602906,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_08,XML,101,1,,,,12989.0,,,,0.0,12989.0,0.0,0.004455061999578902,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1253_09,XML,101,1,,,,16250.0,,,,0.0,16250.0,0.0,0.004273882000234153,0.0,full_experiment_seed0_final.csv,missing_sol
